Data,Processo,Recurso,Empenho,CNPJ,Credor,Município,Valor
2024-05-22 00:00:00,9999991400246,Tesouro,24002812216,53099510000124,Fundo Mun Defesa Civil de Erechim,Erechim,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812230,53201399000135,Pref Mun de Espumoso,Espumoso,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812240,53291871000178,Fundo Mun Defesa Civil de General Camara,General Camara,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812277,53214600000119,Pref Mun de Gentil,Gentil,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812287,19371397000156,Fundo Mun Defesa Civil de Guapore,Guapore,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812291,53157857000186,Fundo Mun Prot e Defesa Civil de Irai,Irai,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812297,53111309000115,Fundo Mun Defesa Civil de Lagoao,Lagoao,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812303,15589183000108,Fundo Mun Defesa Civil de Maquine,Maquine,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812307,52874100000140,Pref Mun de Nova Bassano,Nova Bassano,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812309,53099656000170,Pref Mun Novo Xingu,Novo Xingu,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812315,53186935000170,Fundo Mun de Defesa Civil Pinhal,Pinhal,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812325,53015949000121,Pref Mun de Tupandi,Tupandi,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812327,19000167000180,Pref Mun de Vista Gaucha,Vista Gaucha,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812364,55062207000182,Fundo Mun Defesa Civil Arroio dos Ratos,Arroio dos Ratos,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812506,23527728000171,Fundo Mun Defesa Civil Passo do Sobrado,Passo do Sobrado,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812530,53179256000174,Fundo Mun de Defesa Civil Fumdec,Paulo Bento,"R$ 400000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812537,54072064000127,Fundo Mun Defesa Civil Fumdec,Salto do Jacui,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812558,53963551000117,Fundo Mun de Defesa Civil Fumdec,Santa Vitoria do Palmar,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812567,23613481000106,Fundo Mun de Defesa Civil de Sao Pedro do Sul,Sao Pedro do Sul,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812579,53942468000161,Fundo Mun Protecao e Defesa Civil Sao Sepe,Sao Sepe,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812598,53209348000150,Fundo Mun Defesa Civil Sapucaia do Sul,Sapucaia do Sul,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812620,53966671000178,Fundo Mun Defesa Civil de Travesseiro,Travesseiro,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812652,55084930000162,Fundo Mun de Protecao e Defesa Civil Fumpdec,Itapuca,"R$ 400000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002812664,54060951000185,Fundo Mun Defesa Civil de Santa Maria Fumdec,Santa Maria,"R$ 400000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813850,53028507000110,Prfeitura Mun de Coronel Bicaco,Coronel Bicaco,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813853,53192204000138,Fundo Mun Defesa Civil de Vale Verde,Vale Verde,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813857,53187685000193,Pref Mun de Herval,Herval,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813858,19876209000141,Fundo Mun Defesa Civil de Sarandi,Sarandi,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813862,16812367000140,Fundo Mun Defesa Civil Sao Lourenco do Sul,Sao Lourenco do Sul,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813867,53123057000144,Pref Mun de Miraguai,Miraguai,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813874,53155872000195,Fundo Mun Defesa Civil Sao Francisco de Assis,Sao Francisco de Assis,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813877,19392971000152,Fundo Mun Prot Defesa Civil de Nova Boa Vista,Nova Boa Vista,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813879,53203245000182,Pref Mun de Pontao,Pontao,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813890,53127336000186,Pref Mun de Pinheiro Machado,Pinheiro Machado,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813895,53160155000151,Fundo Munic Defesa Civil Pelotas,Pelotas,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813900,14332561000100,Fundo Mun de Defesa Civil de Parobe,Parobe,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813904,53057374000100,Fundo Municipal de Defesa Civil de Palmitinho,Palmitinho,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813916,52992602000176,Pref Mun de Nova Alvorada,Nova Alvorada,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002813934,53102995000168,Fundo Mun de Defesa Civil de Uruguaiana,Uruguaiana,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002814002,53162231000168,Pref Mun de Garibaldi,Garibaldi,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002814204,53195877000141,Fundo Mun de Protecao de Defesa Civil Fumpdec,Campo Bom,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002814205,53177605000119,Fundo Mun de Defesa Civil de David Canabarro,David Canabarro,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002814207,20927868000149,Pref Mun de Casca,Casca,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002814208,53126965000191,Pref Mun de Cangucu,Cangucu,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002820151,55085306000180,Fundo Mun Defesa Civil de Lagoa Bonita do Sul,Lagoa Bonita do Sul,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002820152,14983970000169,Fundo Mun Defesa Civil Novo Cabrais,Novo Cabrais,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002820154,55080859000140,Fundo Mun Defesa Civil Sao Jose do Herval,Sao Jose do Herval,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002820161,53072595000157,Fundo Mun Defesa Civil de Sao Valentim,Sao Valentim,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002820309,23570124000108,Fundo Mun de Defesa Civil de Cerro Branco,Cerro Branco,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002821083,54040958000135,Fundo Mun Defesa Civil Forquetinha,Forquetinha,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002821418,53364713000109,Fundo Mun Defesa Civil de Ibirapuita,Ibirapuita,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002821626,28004616000150,Fundo Mun de Defesa Civil de Marata,Marata,"R$ 400000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002821685,55149457000154,Fundo Mun Defesa Civil Pinhal Grande,Pinhal Grande,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002821789,55157932000134,Fundo Mun Defesa Civil Quevedos,Quevedos,"R$ 400000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002821939,55114281000103,Fundo Mun Defesa Civl de Relvado,Relvado,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002822209,20611585000193,Coord Mun Defesa Civil de Rodeio Bonito,Rodeio Bonito,"R$ 400000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002824380,53099117000130,Pref Mun de Venancio Aires,Venancio Aires,"R$ 200000,00"
2024-05-22 00:00:00,9999991400246,Tesouro,24002824657,55097292000114,Fundo Mun Protecao e Defesa Civil de Vera Cruz,Vera Cruz,"R$ 200000,00"
2024-05-21 00:00:00,9999991400246,Tesouro,24002780489,53196650000110,Pref Mun de Sao Gabriel,Sao Gabriel,"-R$ 400000,00"
2024-05-21 00:00:00,9999991400246,Tesouro,24002807482,22749174000194,Fundo Mun de Defesa Civil de Tres Coroas,Tres Coroas,"-R$ 400000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002800977,53165223000175,Fundo Mun Defesa Civil Agudo,Agudo,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002800994,23842640000144,Pref Mun de Anta Gorda,Anta Gorda,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002801137,53284270000138,Fundo Mun Defesa Civil Bom Retiro do Sul,Bom Retiro do Sul,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002801560,53176266000156,Pref Mun de Cristal,Cristal,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002801890,31373873000173,Fundo Mun Prot Defesa Civil Doutor Ricardo,Doutor Ricardo,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802334,22534724000158,Municipio de Gramado dos Loureirios,Gramado dos Loureiros,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802378,53164437000127,Fundo Mun Defesa Civil de Mucum,Mucum,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802388,53198239000184,Pref Mun de Progresso,Progresso,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802399,53201722000170,Fundo Mun Defesa Civil de Redentora,Redentora,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802469,17963982000110,Fundo Mun Prot Defesa Civil de Rolante,Rolante,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802488,14129149000180,Pref Mun de Taquara,Taquara,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802757,19235388000138,Fundo Mun Prot Def Civil Arroio do Meio,Arroio do Meio,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802758,53099135000112,Fundo Mun Defesa Civil de Camargo,Camargo,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802760,18884666000115,Pref Mun de Campinas do Sul,Campinas do Sul,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802767,20730956000156,Pref Mun de Cerro Grande,Cerro Grande,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002802993,53134804000140,Fundo Mun Defesa Civil de Ciriaco,Ciriaco,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002803030,53053678000107,Pref Mun de Erval Grande,Erval Grande,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002805612,16790700000167,Fundo Mun de Defesa Civil de Estrela,Estrela,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002805650,53163849000142,Pref Mun de Marques de Souza,Marques de Souza,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002805720,53620208000170,Fundo Mun Protecao Defesa Civil Morro Reuter,Morro Reuter,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002805791,53181422000177,Fundo Mun Defesa Civil de Passa Sete,Passa Sete,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002805817,28132522000166,Fundo Mun Defesa Civil de Sinimbu,Sinimbu,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002805838,53040939000146,Pref Mun de Trindade do Sul,Trindade do Sul,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002805909,53053478000146,Pref Mun de Campos Borges,Campos Borges,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002805921,53179414000196,Pref Mun de Cotipora,Cotipora,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002806318,53127203000100,Fundo Mun Prot Defesa Civil de Feliz,Feliz,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002806396,23511156000132,Imigrante Fundo Mun de Defesa Civil,Imigrante,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002806748,15375102000169,Fundo Munic Defesa Civil de Itati,Itati,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002807159,52900106000145,Pref Mun de Nonoai,Nonoai,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002807245,54228724000116,Fundo Mun de Defesa Civil Putinga,Putinga,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002807252,18929543000153,Fundo Mun da Defesa Civil de Santa Terez,Santa Tereza,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002807335,21097745000190,Pref Mun de Sao Pedro das Missoes,Sao Pedro das Missoes,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002807396,23258357000170,Pref Mun de Sao Valentim do Sul,Sao Valentim do Sul,"R$ 200000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002807482,22749174000194,Fundo Mun de Defesa Civil de Tres Coroas,Tres Coroas,"R$ 400000,00"
2024-05-20 00:00:00,9999991400246,Tesouro,24002807578,18999637000107,Pref Mun Tres Palmeiras,Tres Palmeiras,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766018,52917070000102,Fundo Mun Defesa Civil Barra do Rio Azul,Barra do Rio Azul,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766219,53198484000191,Fundo Mun Prot Defesa Civil Boqueirao do Leao,Boqueirao do Leao,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766244,53033201000151,Pref Mun Dois Irmaos das Missoes,Dois Irmaos das Missoes,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766286,53034983000143,Pref Mun de Harmonia,Harmonia,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766358,53640950000147,Pref Mun de Inhacora,Inhacora,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766370,53133824000104,Fundo Mun Defesa Civil de Jaguari,Jaguari,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766404,53094153000101,Fundo Mun Defesa Civil de Manoel Viana,Manoel Viana,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766423,53158724000124,Pref Mun de Nova Esperanca do Sul,Nova Esperanca do Sul,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766432,53076012000166,Pref Mun de Ponte Preta,Ponte Preta,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766437,53132337000119,Pref Mun de Sao Vendelino,Sao Vendelino,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766460,53209898000179,Fundo Mun de Defesa Civil de Sobradinho Fumdec,Sobradinho,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002766487,15426799000150,Fundo Mun de Defesa Civil de Tres Forquilhas,Tres Forquilhas,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002767999,53190448000181,Fundo Mun Defesa Civil de Alegrete,Alegrete,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002768048,53180445000167,Pref Mun de Cachoeira do Sul,Cachoeira do Sul,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002768072,53326226000143,Fundo Mun Prot Def Civil Lagoa dos Tres Cantos,Lagoa dos Tres Cantos,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002768076,15399273000128,Fundo Mun Defesa Civil Lajeado,Lajeado,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002768112,53201319000141,Pref Mun de Chiapetta,Chiapetta,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002768592,53157946000122,Pref Mun de Montenegro,Montenegro,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002768710,53201537000186,Pref Mun de Rondinha,Rondinha,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002768844,19281037000163,Pref Mun de Santo Antonio do Palma,Santo Antonio do Palma,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002769328,53163925000110,Fundo Mun Defesa Civil de Arroio do Tigre,Arroio do Tigre,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002771658,28140443000105,Pref Mun de Boa Vista das Missoes,Boa Vista das Missoes,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002771839,53182772000158,Fundo Mun Prot Defesa Civil Coqueiro Baixo,Coqueiro Baixo,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002772118,53162355000143,Pref Mun de Cristal do Sul,Cristal do Sul,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002772540,53107395000192,Fundo Mun Defesa Civil de Dom Feliciano,Dom Feliciano,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002772666,53179102000182,Pref Mun de Engenho Velho,Engenho Velho,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002773492,27989302000190,Pref Mun de Erval Seco,Erval Seco,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002773575,52938072000188,Fundo Mun Prot Defesa Civil Faxinal do Soturno,Faxinal do Soturno,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002774184,19399497000190,Prfeitura Mun de Novo Barreiro,Novo Barreiro,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002774446,53028398000130,Fundo Mun Defesa Civil Novo Tiradentes,Novo Tiradentes,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002774642,53738783000171,Pref Mun de Quinze de Novembro,Quinze de Novembro,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002774931,53133580000151,Pref Mun de Roque Gonzales,Roque Gonzales,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002775125,53340498000106,Pref Mun de Sertao,Sertao,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002775244,53100056000184,Pref Mun de Marau,Marau,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002775338,53212850000110,Pref Mun de Barra do Ribeiro,Barra do Ribeiro,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002775415,53185259000110,Pref Mun de Camaqua,Camaqua,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002775471,53446116000115,Pref Mun de Capitao,Capitao,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780208,53106929000166,Fundo Mun Defesa Civil Cruzeiro do Sul,Cruzeiro do Sul,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780319,53129401000102,Fundo Mun Defesa Civil Dois Lajeados,Dois Lajeados,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780370,20167571000122,Fundo Municipal Defesa Civil de Jaboticaba,Jaboticaba,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780396,53146464000177,Pref Mun de Marcelino Ramos,Marcelino Ramos,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780397,53181006000179,Pref Mun de Pareci Novo,Pareci Novo,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780398,53108705000193,Pref Mun de Sagrada Familia,Sagrada Familia,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780399,53147380000158,Pref Mun de Santana da Boa Vista,Santana da Boa Vista,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780400,53061063000114,Fundo Munic Defesa Civil de Sao Borja,Sao Borja,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780437,22965753000174,Pref Mun de Sao Domingos do Sul,Sao Domingos do Sul,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780489,53196650000110,Pref Mun de Sao Gabriel,Sao Gabriel,"R$ 400000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780494,53088113000157,Pref Mun de Vicente Dutra,Vicente Dutra,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780498,53140382000115,Fundo Mun de Defesa Civil Vespasiano Correa,Vespasiano Correa,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002780633,53169431000142,Fundo Mun Defesa Civil de Veranopolis,Veranopolis,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002781013,53113336000127,Pref Mun de Sao Jeronimo,Sao Jeronimo,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002781178,53086991000133,Pref Mun de Sao Jorge,Sao Jorge,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002781411,53093386000190,Pref Mun de Severiano de Almeida,Severiano de Almeida,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002781613,53179950000191,Pref Mun de Tunas,Tunas,"R$ 200000,00"
2024-05-17 00:00:00,9999991400246,Tesouro,24002781824,53134950000175,Fundo Mun Prot Defesa Civil de Tupancireta,Tupancireta,"R$ 200000,00"
