"Tabela 6579 - População residente estimada"
"Variável - População residente estimada"
"Nível";"Cód.";"Município";"Ano"
"Nível";"Cód.";"Município";"2024"
"MU";"4319000";"São Marcos (RS)";"21537";"Pessoas"
"MU";"4319109";"São Martinho (RS)";"5589";"Pessoas"
"MU";"4319125";"São Martinho da Serra (RS)";"2911";"Pessoas"
"MU";"4319158";"São Miguel das Missões (RS)";"7196";"Pessoas"
"MU";"4319208";"São Nicolau (RS)";"5248";"Pessoas"
"MU";"4319307";"São Paulo das Missões (RS)";"5948";"Pessoas"
"MU";"4319356";"São Pedro da Serra (RS)";"3614";"Pessoas"
"MU";"4319364";"São Pedro das Missões (RS)";"1791";"Pessoas"
"MU";"4319372";"São Pedro do Butiá (RS)";"3139";"Pessoas"
"MU";"4319406";"São Pedro do Sul (RS)";"15870";"Pessoas"
"MU";"4319505";"São Sebastião do Caí (RS)";"24883";"Pessoas"
"MU";"4319604";"São Sepé (RS)";"21575";"Pessoas"
"MU";"4319703";"São Valentim (RS)";"3324";"Pessoas"
"MU";"4319711";"São Valentim do Sul (RS)";"2255";"Pessoas"
"MU";"4319737";"São Valério do Sul (RS)";"2594";"Pessoas"
"MU";"4319752";"São Vendelino (RS)";"2306";"Pessoas"
"MU";"4319802";"São Vicente do Sul (RS)";"8259";"Pessoas"
"MU";"4319901";"Sapiranga (RS)";"77898";"Pessoas"
"MU";"4320008";"Sapucaia do Sul (RS)";"136542";"Pessoas"
"MU";"4320107";"Sarandi (RS)";"23356";"Pessoas"
"MU";"4320206";"Seberi (RS)";"12313";"Pessoas"
"MU";"4320230";"Sede Nova (RS)";"2753";"Pessoas"
"MU";"4320263";"Segredo (RS)";"6107";"Pessoas"
"MU";"4320305";"Selbach (RS)";"5220";"Pessoas"
"MU";"4320321";"Senador Salgado Filho (RS)";"2726";"Pessoas"
"MU";"4320354";"Sentinela do Sul (RS)";"5422";"Pessoas"
"MU";"4320404";"Serafina Corrêa (RS)";"17379";"Pessoas"
"MU";"4320453";"Sério (RS)";"2093";"Pessoas"
"MU";"4320503";"Sertão (RS)";"5637";"Pessoas"
"MU";"4320552";"Sertão Santana (RS)";"5988";"Pessoas"
"MU";"4320578";"Sete de Setembro (RS)";"1884";"Pessoas"
"MU";"4320602";"Severiano de Almeida (RS)";"3467";"Pessoas"
"MU";"4320651";"Silveira Martins (RS)";"2060";"Pessoas"
"MU";"4320677";"Sinimbu (RS)";"8698";"Pessoas"
"MU";"4320701";"Sobradinho (RS)";"14512";"Pessoas"
"MU";"4320800";"Soledade (RS)";"30936";"Pessoas"
"MU";"4320859";"Tabaí (RS)";"4565";"Pessoas"
"MU";"4320909";"Tapejara (RS)";"25201";"Pessoas"
"MU";"4321006";"Tapera (RS)";"10822";"Pessoas"
"MU";"4321105";"Tapes (RS)";"14938";"Pessoas"
"MU";"4321204";"Taquara (RS)";"54360";"Pessoas"
"MU";"4321303";"Taquari (RS)";"25968";"Pessoas"
"MU";"4321329";"Taquaruçu do Sul (RS)";"3190";"Pessoas"
"MU";"4321352";"Tavares (RS)";"5319";"Pessoas"
"MU";"4321402";"Tenente Portela (RS)";"14811";"Pessoas"
"MU";"4321436";"Terra de Areia (RS)";"10569";"Pessoas"
"MU";"4321451";"Teutônia (RS)";"33963";"Pessoas"
"MU";"4321469";"Tio Hugo (RS)";"3352";"Pessoas"
"MU";"4321477";"Tiradentes do Sul (RS)";"5201";"Pessoas"
"MU";"4321493";"Toropi (RS)";"2598";"Pessoas"
"MU";"4321501";"Torres (RS)";"43268";"Pessoas"
"MU";"4321600";"Tramandaí (RS)";"56296";"Pessoas"
"MU";"4321626";"Travesseiro (RS)";"2193";"Pessoas"
"MU";"4321634";"Três Arroios (RS)";"2638";"Pessoas"
"MU";"4321667";"Três Cachoeiras (RS)";"11216";"Pessoas"
"MU";"4321709";"Três Coroas (RS)";"24420";"Pessoas"
"MU";"4321808";"Três de Maio (RS)";"25452";"Pessoas"
"MU";"4321832";"Três Forquilhas (RS)";"2814";"Pessoas"
"MU";"4321857";"Três Palmeiras (RS)";"4826";"Pessoas"
"MU";"4321907";"Três Passos (RS)";"26284";"Pessoas"
"MU";"4321956";"Trindade do Sul (RS)";"7766";"Pessoas"
"MU";"4322004";"Triunfo (RS)";"28414";"Pessoas"
"MU";"4322103";"Tucunduva (RS)";"5649";"Pessoas"
"MU";"4322152";"Tunas (RS)";"3739";"Pessoas"
"MU";"4322186";"Tupanci do Sul (RS)";"1398";"Pessoas"
"MU";"4322202";"Tupanciretã (RS)";"20345";"Pessoas"
"MU";"4322251";"Tupandi (RS)";"5160";"Pessoas"
"MU";"4322301";"Tuparendi (RS)";"8536";"Pessoas"
"MU";"4322327";"Turuçu (RS)";"3489";"Pessoas"
"MU";"4322343";"Ubiretama (RS)";"2028";"Pessoas"
"MU";"4322350";"União da Serra (RS)";"1186";"Pessoas"
"MU";"4322376";"Unistalda (RS)";"2052";"Pessoas"
"MU";"4322400";"Uruguaiana (RS)";"120885";"Pessoas"
"MU";"4322509";"Vacaria (RS)";"66110";"Pessoas"
"MU";"4322525";"Vale Verde (RS)";"3214";"Pessoas"
"MU";"4322533";"Vale do Sol (RS)";"10080";"Pessoas"
"MU";"4322541";"Vale Real (RS)";"6213";"Pessoas"
"MU";"4322558";"Vanini (RS)";"2047";"Pessoas"
"MU";"4322608";"Venâncio Aires (RS)";"70805";"Pessoas"
"MU";"4322707";"Vera Cruz (RS)";"27638";"Pessoas"
"MU";"4322806";"Veranópolis (RS)";"24540";"Pessoas"
"MU";"4322855";"Vespasiano Corrêa (RS)";"1852";"Pessoas"
"MU";"4322905";"Viadutos (RS)";"4852";"Pessoas"
"MU";"4323002";"Viamão (RS)";"232113";"Pessoas"
"MU";"4323101";"Vicente Dutra (RS)";"4747";"Pessoas"
"MU";"4323200";"Victor Graeff (RS)";"2832";"Pessoas"
"MU";"4323309";"Vila Flores (RS)";"3736";"Pessoas"
"MU";"4323358";"Vila Lângaro (RS)";"2122";"Pessoas"
"MU";"4323408";"Vila Maria (RS)";"4512";"Pessoas"
"MU";"4323457";"Vila Nova do Sul (RS)";"3935";"Pessoas"
"MU";"4323507";"Vista Alegre (RS)";"2712";"Pessoas"
"MU";"4323606";"Vista Alegre do Prata (RS)";"1624";"Pessoas"
"MU";"4323705";"Vista Gaúcha (RS)";"2842";"Pessoas"
"MU";"4323754";"Vitória das Missões (RS)";"3318";"Pessoas"
"MU";"4323770";"Westfália (RS)";"3219";"Pessoas"
"MU";"4323804";"Xangri-lá (RS)";"16907";"Pessoas"
"Fonte: IBGE - Estimativas de População"

"Notas"
"Em 2003:
O contingente populacional estimado para o Município de Caraíbas, no Estado da Bahia foi reduzido em 5.006 habitantes, devido ao processo de sindicância recentemente encerrado que apurou sobre enumeração ocorrida quando da realização do Censo Demográfico 2000.

Em 2004:"
"1 - O contingente populacional estimado para o Município de Caraíbas, no Estado da Bahia foi reduzido em 5.006 habitantes, devido ao processo de sindicância recentemente encerrado que apurou sobre enumeração ocorrida quando da realização do Censo Demográfico 2000."
"2 - Inclusive 4 municípios com instalação prevista para 1º de janeiro de 2005: Aroeiras do Itaim (PI), Figueirão (MS), Ipiranga do Norte (MT) e Itanhangá (MT).

Em 2008:
Inclusive o Município de Nazária - PI, com previsão de instalação em 1º de janeiro de 2009.

Em 2009:
Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Uruará-PA é de 59.881 habitantes. Processo Judicial nº 2008.39.03.000085-6.

Em 2011:"
"1 - A população do Brasil difere em 2.791 pessoas (192.379.287 pessoas) em relação àquela divulgada no D.O.U em 31/08/2011 (192.376.496 pessoas) em decorrência do critério de arredondamento para números inteiros, a ser adotado a partir deste ano."
"2 - O Município de Santarém-PB, código 13653, passou a ser denominado oficialmente de Joca Claudino-PB a partir de 23/11/2010, por força de Lei Municipal nº 049/2010."
"3 - o Município de Campo de Santana-PB, código 16409, passou a ser denominado oficialmente de Tacima-PB a partir de 30/12/2009, por força de Lei Complementar nº 016/2009.

Em 2012:"
"1 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Brasil Novo-PA é de 17.960 habitantes. Processo Judicial nº 1-28.2012.4.01.3903."
"2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"3 - Municípios instalados em 1º de janeiro de 2013.

Em 2013:
Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011 4.01.3902 Seção Judiciária de Itaituba-PA.

Em 2014:"
"1 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"2 - Por determinação judicial o Município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.

Em 2015:"
"1 - Por determinação judicial, o Município de Porto Velho-RO teve suspensos os resultados do CENSO IBGE 2015, devendo-se utilizar como válidos, até futura decisão em contrário, a população estimada para 2014, que foi de 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"3 - Por determinação judicial o município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA."
"4 - Por determinação judicial e para efeito no Fundo de Participação dos Municípios, a população em 2015 para os os Municípios de Euclides da Cunha (BA) e Quijingue (BA), são de 61.228 e 28.093 habitantes, respectivamente. Processo Judicial nº 0000130-39.2016.4.01.3306 - Subseção Judiciária de Paulo Afonso-BA."
"5 - Por determinação judicial e para efeito no Fundo de Participação dos Municípios, a população em 2015 para o Município Presidente Jânio Quadros é de 13.586 habitantes. Processo Judicial nº 63603-42.2015.4.01.3400, Seção Judiciária do Distrito Federal, 15ª Vara Federal.

Em 2016:"
"1 - Por determinação judicial, o Município de Porto Velho-RO teve suspensos os resultados do CENSO IBGE 2015, devendo-se utilizar como válidos, até futura decisão em contrário, a população estimada para 2014, que foi de 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - Por determinação judicial e para efeito de distribuição do Fundo de Participação dos Municípios, a população do Município de Jacareacanga-PA é de 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"3 - Por determinação judicial o Município de Coronel João Sá - BA teve os efeitos das estimativas das populações de 2014, 2015 e 2016 suspensas, passando a vigorar, para efeito de distribuição do Fundo de Participação dos Municípios, a população estimada para o ano de 2013, que foi de 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA."
"4 - Por determinação judicial, os municípios de Livramento e Taperoá, do estado da Paraíba, tiveram seus limites territoriais alterados passando a vigorar, para efeitos de distribuição do Fundo de Participação dos Municípios, as populações de 7.248 e 15.316 habitantes, respectivamente. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba.

Em 2017:
"
"1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia.
"
"2 - População judicial do município de Santa Isabel do Rio Negro-AM: entre 23.773 e 30.564 habitantes. Parecer de Força Executória nº 00007/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.
"
"3 - População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Parecer de Força Executória nº 00004/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM.
"
"4 - População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA.
"
"5 - População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA.
"
"6 - População judicial do município Livramento-PB: 7.262 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB.
"
"7 - População judicial do município de Taperoá-PB: 15.400 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB.
"
"8 - População judicial do município Coronel João Sá-BA: 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA.
"
"9 - População judicial do município Ibiassucê-BA: entre 10.189 e 13.584 habitantes. Processo Judicial  nº 1018608-53.2017.4.01.3400  (14ª VARA FEDERAL CÍVEL DA SJDF)."
"10 - População judicial do Município de Ribeirão do Pinhal-PR: 13.601 habitantes. Processo Judicial nº 5001464-05.2018.4.04.7013 – Tribunal Regional Federal da 4ª Região."
"11 - População judicial do município de Terra Nova do Norte - MT: entre 10.189 e 13.584 habitantes. Processo Judicial nº1000023-86.2018.4.01.3603 (1ª Vara Federal Cível e Criminal da SSJ de Sinop-MT).

De 2013 a 2017:
As diferenças entre as populações das Unidades da Federação obtidas da soma das estimativas municipais e aquelas projetadas nas Projeções de População, Brasil e Unidades da Federação, Revisão 2013, devem-se à alteração de limites territoriais ocorridas entre os estados, após o Censo Demográfico 2010.

Em 2018:
1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - População judicial do município de Santa Isabel do Rio Negro-AM: entre 23.773 e 30.564 habitantes. Parecer de Força Executória nº 00007/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"3 - População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Parecer de Força Executória nº 00004/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"4 - População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"5 - População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA."
"6 - População judicial do município Livramento-PB: 7.248 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB."
"7 - População judicial do município de Taperoá-PB: 15.308 habitantes. Processo Judicial nº 0000301-96.2006.4.05.8200 - Tribunal de Justiça da Paraíba - PB."
"8 - População judicial do município Coronel João Sá-BA: 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA."
"9 - População judicial do município Ibiassucê-BA: entre 10.189 e 13.584 habitantes. Processo Judicial  nº 1018608-53.2017.4.01.3400  (14ª VARA FEDERAL CÍVEL DA SJDF)."
"10 - População judicial do município de Amargosa - BA: entre 37.357 e 44.148. Processo Judicial  nº 1022005-86.2018.4.01.3400- (5ª VF/SJDF)."
"11 - Os municípios de Acarape-CE, Aracoiaba-CE e Barreira-CE tiveram as alterações de seus limites territoriais processadas em 30/10/2018, em virtude da suspensão em 28/06/2018, pelo Tribunal de Justiça do Ceará, da Ação de Inconstitucionalidade (Processo 0621205-04.2017.8.06000 de 21/02/2017) da Lei 16.198 de 29/12/2016."
"12 - População judicial do município de Heliópolis - BA: entre 13.585 e 16.980. Processo Judicial nº 1000198-98.2018.4.01.3306 (Subseção Judiciária de Paulo Afonso-BA)."
"13 - População judicial do município de Souto Soares - BA: entre 16.981 e 23.772. Processo Judicial nº005709-76.2018.4.01.3312 (1ª Vara  de Irecê)."
"14 - População judicial do Município de Ribeirão do Pinhal-PR: 13.601 habitantes. Processo Judicial nº 5001464-05.2018.4.04.7013 – Tribunal Regional Federal da 4ª Região."
"15 - População judicial do município de Santa Tereza do Oeste - PR: 10.471 habitantes. Processo Judicial nº 5012452-12.2018.4.04.7005 (Seção Judiciária do Paraná - Plantão JFPR)."
"16 - População judicial do município de Terra Nova do Norte - MT: entre10189 e 13584 habitantes. Processo Judicial nº 1000001-91.2019.4.01.3603 (2ª Vara federal Cível e Criminal da SSJ de Sinop-MT)."
"17 - População judicial do município de Rodelas - BA: entre 10.189 a 13.584 habitantes. Processo Judicial nº 1002950-09.2019.4.01.3306 (Procuradoria Federal no Estado da Bahia, Núcleo Finalístico Ambiental).

Em 2019:
1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - População judicial do município de Santa Isabel do Rio Negro-AM: entre 23.773 e 30.564 habitantes. Parecer de Força Executória nº 00007/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"3 - População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Parecer de Força Executória nº 00004/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"4 - População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"5 - População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA."
"6 - População judicial do município de Ferreiros - PE: entre 13.585 e 16.980 habitantes. Processo Judicial nº 0805921-61.2019.4.05.0000 (1ª Turma do Tribunal Regional Federal da 5ª Região)."
"7 - População judicial do município de Amargosa - BA: entre 37.357 e 44.148. Processo Judicial nº 1022005-86.2018.4.01.3400- (5ª VF/SJDF)."
"8 - População judicial do município Coronel João Sá-BA: 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA."
"9 - População judicial do município Ibiassucê-BA: entre 10.189 e 13.584 habitantes. Processo Judicial nº 1018608-53.2017.4.01.3400 (14ª VARA FEDERAL CÍVEL DA SJDF)."
"10 - População judicial do município de Rodelas - BA: entre 10.189 a 13.584 habitantes. Processo Judicial nº 1002950-09.2019.4.01.3306 (Procuradoria Federal no Estado da Bahia, Núcleo Finalístico Ambiental)."
"11 - População judicial do município de Souto Soares - BA: entre 16.981 e 23.772. Processo Judicial nº005709-76.2018.4.01.3312 (1ª Vara de Irecê)."
"12 - População judicial do Município de Ribeirão do Pinhal-PR: 13.601 habitantes. Processo Judicial nº 5001464-05.2018.4.04.7013 – Tribunal Regional Federal da 4ª Região."
"13 - População judicial do município de Santa Tereza do Oeste - PR: 10.471 habitantes. Processo Judicial nº 5012452-12.2018.4.04.7005 (Seção Judiciária do Paraná - Plantão JFPR).

Em 2020:
1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - População judicial do município de Santa Isabel do Rio Negro-AM: entre 23.773 e 30.564 habitantes. Parecer de Força Executória nº 00007/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"3 - População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Parecer de Força Executória nº 00004/2017/NUCOB-GEAC/PFAM/PGF/AGU, em trâmite na 3ª VF/AM."
"4 - População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"5 - População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA."
"6 - População judicial do município de Ferreiros - PE: entre 13.585 e 16.980 habitantes. Processo Judicial nº 0805921-61.2019.4.05.0000 (1ª Turma do Tribunal Regional Federal da 5ª Região)."
"7 - População judicial do município Coronel João Sá-BA: 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA."
"8 - População judicial do município Ibiassucê-BA: entre 10.189 e 13.584 habitantes. Processo Judicial nº 1018608-53.2017.4.01.3400 (14ª VARA FEDERAL CÍVEL DA SJDF)."
"9 - População judicial do município de Rodelas - BA: entre 10.189 a 13.584 habitantes. Processo Judicial nº 1002950-09.2019.4.01.3306 (Procuradoria Federal no Estado da Bahia, Núcleo Finalístico Ambiental)."
"10 - População judicial do município de Benjamin Constant-AM: na faixa de 44.149 habitantes. Processo Judicial nº 1000062-26.2021.4.01.3200 – 1ª VF/AM."
"11 - População judicial do município de Caapiranga-AM: superior a 13.585 habitantes. Processo Judicial nº 1015062-03.2020.4.01.3200– 1ª VF/AM."
"12 - População judicial do município de Guajará-AM: na faixa de 16.981 habitantes. Processo Judicial nº 1000064-93.2021.4.01.3200 - 3ª VF/AM."
"13 - População judicial do município de Lábrea-AM: na faixa 50.941 habitantes. Processo Judicial nº 1000066-63.2021.4.01.3200– 3ª VF/AM."
"14 - População judicial do município de Parintins-AM: na faixa de 115.465 habitantes. Processo Judicial nº 1022483-44.2020.4.01.3200 – 3ª VF/AM."
"15 - População judicial do município de Tabatinga-AM: na faixa de 71.317 habitantes. Processo Judicial nº 1000065-78.2021.4.01.3200 – 3ª VF/AM."
"16 - População judicial do município de Urucurituba-AM: na faixa de 23.773 a 30.594 habitantes. Processo Judicial nº 1000061-41.2021.4.01.3200 - 3ª VF/AM."
"17 - População judicial do Município de Ribeirão do Pinhal-PR: 13.601 habitantes. Processo Judicial nº 5001464-05.2018.4.04.7013 – Tribunal Regional Federal da 4ª Região.

Em 2021:
1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316-40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - População judicial do município de Benjamin Constant-AM: na faixa de 44.149 habitantes. Processo Judicial nº 1000062-26.2021.4.01.3200 – 1ª VF/AM."
"3 - População judicial do município de Caapiranga-AM: entre 16.981 e 23.772 habitantes. Processo Judicial nº 1004596-76.2022.4.01.3200 – Seção Judiciária do Amazonas."
"4 - População judicial do município de Guajará-AM: na faixa de 16.981 habitantes. Processo Judicial nº 1000064-93.2021.4.01.3200 - 3ª VF/AM."
"5 - População judicial do município de Lábrea-AM: na faixa 50.941 habitantes. Processo Judicial nº 1000066-63.2021.4.01.3200 – 3ª VF/AM."
"6 - População judicial do município de Parintins-AM: na faixa de 115.465 habitantes. Processo Judicial nº 1022483-44.2020.4.01.3200 – 3ª VF/AM."
"7 - População judicial do município de Santa Isabel do Rio Negro-AM: entre 30.565 a 37.356 habitantes. Processo Judicial nº 1004576-85.2022.4.01.3200 - Seção Judiciária do Amazonas."
"8 - População judicial do município de Tabatinga-AM: na faixa de 71.317 habitantes. Processo Judicial nº 1000065-78.2021.4.01.3200 – 3ª VF/AM."
"9 - População judicial do município de Urucará-AM: entre 16.981 e 23.772 habitantes. Processo Judicial nº 1000067-53.2018.4.01.3200 - 3ª VF/AM."
"10 - População judicial do município de Urucurituba-AM: na faixa de 23.773 a 30.594 habitantes. Processo Judicial nº 1000061-41.2021.4.01.3200 - 3ª VF/AM."
"11 - População judicial do município de Jacareacanga-PA: 41.487 habitantes. Processo Judicial nº 798-41.2011.4.01.3902, Seção Judiciária de Itaituba-PA."
"12 - População judicial do município de Paço do Lumiar - MA: superior a 156.216 habitantes. Processo Judicial nº13916-98.2017.4.01.3700 - Seção Judiciária do Maranhão- MA."
"13 - População judicial do município de Ferreiros - PE: entre 13.585 e 16.980 habitantes. Processo Judicial nº 0805921-61.2019.4.05.0000 (1ª Turma do Tribunal Regional Federal da 5ª Região)."
"14 - População judicial do município Coronel João Sá-BA: 17.422 habitantes. Processo Judicial nº 0002222-53.2017.4.01.3306 - Vara Única de Paulo Afonso-BA."
"15 - População judicial do município Ibiassucê-BA: entre 10.189 e 13.584 habitantes. Processo Judicial nº 1018608-53.2017.4.01.3400 (14ª VARA FEDERAL CÍVEL DA SJDF)."
"16 - População judicial do município de Rodelas - BA: entre 10.189 a 13.584 habitantes. Processo Judicial nº 1002950-09.2019.4.01.3306 (Procuradoria Federal no Estado da Bahia, Núcleo Finalístico Ambiental)."
"17 - População judicial do município de Alvarães-AM: entre 16.981 a 23.772 habitantes. Processo Judicial nº 1000162-44.2022.4.01.3200 - Seção Judiciária do Amazonas."
"18 - População judicial do município de Humaitá-AM: entre 61.129 a 71.316 habitantes. Processo Judicial nº 1000169-36.2022.4.01.3200 - Seção Judiciária do Amazonas."
"19 - População judicial do município de Itapiranga-AM: entre 10.189 a 13.584 habitantes. Processo Judicial nº 1000175-43.2022.4.01.3200 - Seção Judiciária do Amazonas."
"20 - População judicial do município de Jutaí-AM: entre 23.773 a 30.564 habitantes. Processo Judicial nº 1000146-90.2022.4.01.3200 - Seção Judiciária do Amazonas."
"21 - População judicial do município de Pauini-AM: entre 30.565 e 37.356 habitantes. Processo Judicial nº: 1011469-92.2022.4.01.3200 - 1ª Vara Federal Cível da SJAM."
"22 - População judicial do município de Itamarati-AM: entre 10.189 a 13.584 habitantes. Processo Judicial nº 1001303-98.2022.4.01.3200 - Seção Judiciária do Amazonas."
"23 - População judicial do município de Barcelos-AM: entre 37.357 e 44.148 habitantes. Processo Judicial nº 1009427-70.2022.4.01.3200 – 3ª Vara Federal Cível da Seção Judiciária do Amazonas."
"24 - População judicial do Município de Planaltina (GO): 117.852 habitantes. Processo Judicial nº 1001382-32.2022.4.01.3506 – Vara Federal Cível e Criminal da SSJ de Formosa-GO."
"25 - População judicial do Município de Novo Airão-AM: entre 23.773 a 30.564 habitantes. Processo Judicial nº 1013686-11.2022.4.01.3200 – 9ª Vara Federal Cível da SJAM."
"26 - População judicial do Município de Borba-AM: entre 44.149 e 50.940 habitantes. Processo Judicial nº 1011935-86.2022.4.01.3200 – 9ª Vara Federal Cível da SJAM."
"27 - População judicial do Município de Manacapuru-AM: 169.041 habitantes. Processo Judicial nº 1011348-64.2022.4.01.3200 – 3ª Vara Federal Cível da SJAM."
"28 - População judicial do Município de Ribeirão do Pinhal-PR: 13.601 habitantes. Processo Judicial nº 5001464-05.2018.4.04.7013 – Tribunal Regional Federal da 4ª Região."
"29 - População judicial do município de Fonte Boa-AM: entre 23.773 a 30.564 habitantes. Processo Judicial nº 1000164-14.2022.4.01.3200 - Seção Judiciária do Amazonas."
"30 - População judicial do município de Itacoatiara-AM: acima de 156.216 habitantes. Processo Judicial nº 1017372-40.2024.4.01.3200 - 1ª Vara Federal Cível da SJAM.

De 2018 a 2021:
As diferenças entre as populações das Unidades da Federação obtidas da soma das estimativas municipais e aquelas projetadas nas Projeções de População, Brasil e Unidades da Federação, Revisão 2018, devem-se à alteração de limites territoriais ocorridas entre os estados, após o Censo Demográfico 2010.

 
Em 2024:"
"1 - População judicial do município de Porto Velho-RO: 494.013 habitantes. Processo Judicial nº 12316- 40.2016.4.01.4100 - Seção Judiciária de Rondônia."
"2 - População judicial do município de Alvarães-AM: entre 16.981 a 23.772 habitantes. Processo Judicial nº 1000162-44.2022.4.01.3200 - Seção Judiciária do Amazonas."
"3 - População judicial do município de Barcelos-AM: entre 37.357 e 44.148 habitantes. Processo Judicial nº 1009427-70.2022.4.01.3200 - 3ª Vara Federal Cível da Seção Judiciária do Amazonas."
